2.69E-05,4.00E-05,4.92E-05,6.18E-05,7.18E-05,9.66E-05,0.000101688588942195,0.000127894231234888,0.000151803072662804,0.000155379242466172,0.000173961094882022,0.000209510259132575,0.000219170445090819,0.000220854656470595,0.000236678775728558,0.000249993513423977,0.000264159215037227,0.000290441805182509,0.00031592499912547,0.000338572541927289,0.000338627129396391,0.000350642761133587,0.000353952047308234,0.000354913633517505,0.00035721940693898,0.000367494811676485,0.000368196308218077,0.000368561321443639,0.000376253694426073,0.000378863579029174,0.000387029882550359,0.000390780548156511,0.000390810677926524,0.000394659870377247,0.00039824705561288,0.000409202854668904,0.000419432149721375,0.000419457192483615,0.000422572256577748,0.000422638712967793,0.00042414063623778,0.000428493461939566,0.000428892571152538,0.000428982066084937,0.000428989443447368,0.000429220069984378,0.00042933724486439,0.000429432020618095,0.000434991719739804,0.000435899734617125,0.000439564369763756,0.000439916169547267,0.000439916835574402,0.000442373655618271,0.000450123125680898,0.000457375744870129,0.000461772747340671,0.000467657838611104,0.000472340812099293,0.000478542374812788,0.000488375691731985,0.000491474193007614,0.00049600620022171,0.00050822198575863,0.000514751353695612,0.000519692140495514,0.000532183619559219,0.000535492909651729,0.00054171705471255,0.000548192314296545,0.000550593245912645,0.000577462813724451
4.58E-05,6.16E-05,8.07E-05,9.39E-05,0.000114541348704514,0.000142639963861216,0.000150105605414752,0.000186038360090666,0.000209968123628443,0.000228186140153579,0.000261152283399171,0.00029689628745085,0.00030702331567538,0.000315849307092206,0.000348712639009277,0.000375427560048335,0.00040609452249834,0.00043528704750964,0.000469439678644406,0.000492819734844303,0.000506986039927919,0.000523400396505486,0.000531760080663033,0.000536015884661154,0.000542652390921784,0.000553362321984834,0.000560985814678838,0.000561406882812351,0.00056914280069152,0.000580908743562816,0.00059408131223493,0.000598600457957708,0.000603751107642121,0.000612053978557211,0.000618104414581822,0.000638373325643397,0.00064902829564848,0.000652862382512197,0.000657272943691287,0.000657340169634518,0.000661124859942248,0.000669262321248565,0.000670440163127046,0.000676288703832555,0.000676382459124113,0.000677793821412122,0.000681525698797414,0.000682203683055351,0.0006877638420507,0.00068877751949295,0.000692442607954521,0.000697383424682773,0.000697544904521038,0.000719431783485335,0.000727695537423673,0.00073962596016427,0.000746400791930558,0.000756322981646875,0.000761568694615794,0.000770055131199298,0.000782539657077147,0.000789865960511816,0.000795777264707415,0.00080965910263408,0.000822706286770212,0.000827968935116474,0.000840473896839222,0.00084976941299232,0.000856013688447421,0.000872437036636618,0.000875052892029278,0.000920878948222018
5.32E-05,7.17E-05,9.09E-05,0.000104211074873964,0.00012489185117133,0.000161655909945321,0.000174392229447077,0.000220815947859589,0.000248832702023325,0.000271818345444548,0.00030905144990516,0.000358532146295666,0.000369419373175663,0.000389345559515431,0.00042437486356059,0.000451280661389062,0.000483011390318456,0.000524987163187488,0.000563970285495625,0.000592953199826026,0.000610370302405783,0.000637691296394374,0.000674490379732315,0.000679411640055808,0.000687081823586729,0.000706011799614964,0.000714370112043602,0.00073295923444656,0.00074468951074657,0.000756796510126407,0.000772161150468191,0.00077748355245846,0.000792438919222743,0.000801958951789618,0.000808070602855506,0.000831458559747124,0.000848821635360385,0.000853801152358184,0.00086184227677346,0.00086226389467828,0.000874598534072716,0.000886571614100444,0.000888025244083009,0.000893936993750557,0.000895404785607226,0.00089706034090377,0.000901567076998556,0.000904268012776208,0.000917605576455273,0.000925717221936533,0.000933018587143861,0.000937991325068206,0.000939663720532225,0.000962357835382221,0.000972030300115242,0.000984303924405052,0.000991997905922139,0.00100192588787435,0.00100761121809084,0.00101610944152286,0.00102966774444178,0.0010375426247093,0.00104354154797763,0.00105941283275211,0.00107250443664585,0.00107779814225919,0.00109269576644618,0.00110275964475213,0.00110902868455089,0.00112551554621927,0.00113700198362925,0.00119015838318713
5.35E-05,0.000101627285668223,0.000121718901079996,0.000166837721299503,0.000187990137242767,0.000243521404143682,0.000268523229845234,0.00031919749493396,0.000396269708257274,0.000419457427461304,0.000457180028274345,0.000557084363488877,0.000596438531000888,0.000617580167356111,0.000652623207063735,0.000680221000659329,0.000712404706657879,0.000789856512645219,0.000836956034243542,0.000916614298419498,0.000947312000536934,0.000975022685985162,0.00101750475228066,0.00102242614233832,0.00106919233061852,0.0010950612885016,0.00110575674715086,0.00112946888968537,0.00115117846849573,0.00116721695719165,0.0012412055855299,0.00124983276950438,0.00126714327649361,0.00127666334222394,0.0012873517960209,0.00131123729434283,0.00133848056202606,0.00134424666043804,0.00135236225507542,0.00135351540947968,0.00136963878847629,0.00140454805515624,0.00140601006666361,0.001420718180809,0.00142327801632807,0.00143355364956274,0.00144415207468051,0.00144740357829979,0.00146617012700313,0.00147430378374204,0.00148507015960601,0.00149524978753627,0.00151516613899503,0.00154275628287717,0.00156609063332987,0.00157852653328932,0.00159050154071656,0.0016022639231962,0.00161909158665832,0.00163294247037642,0.00165251079053358,0.00166118993344587,0.00167388319881669,0.00169875872897565,0.00171217941971287,0.00172989595534238,0.00176704139603498,0.00177742760209213,0.00180552185988382,0.00182214577145346,0.00185892152446293,0.00191240466434268
9.70E-05,0.000145369148694541,0.000185847420221246,0.000232264659869882,0.00026170359611658,0.000350643096773806,0.000375976248741025,0.000469244453693831,0.000556385851158786,0.000581246057053944,0.000651961869161858,0.000774666324025498,0.000814534852472129,0.000835927513070473,0.000896983808919126,0.000936295571665033,0.00100886872855614,0.00112661618847176,0.00119514977693628,0.00129372311522383,0.00133739057324197,0.00139029073628493,0.00144404903079832,0.00144962624902794,0.00150110574064754,0.00154376852110183,0.00155659630039664,0.00160049071619993,0.00163058547879145,0.00165551155208277,0.00173011696662663,0.00174523829098655,0.00176682810026805,0.00178739852153245,0.00180382726414862,0.00184323653749371,0.00188650996493545,0.00189544963310366,0.00190928400804552,0.00191057663481378,0.00193040492678764,0.00196622794622032,0.00197051956042522,0.00198680475434669,0.00199188678943894,0.00200335284646448,0.00201477763613803,0.00201862947445348,0.0020465618984419,0.00205992682661833,0.00207431627388802,0.00208701191602566,0.00210692827970275,0.00217216910808032,0.00219610657254106,0.00222897526567195,0.00224104457882146,0.00225674656685384,0.00227389888990823,0.00229209638076449,0.00231857475462725,0.00232976431272144,0.00234454485595343,0.00237581164723348,0.00239460349526194,0.00241458795098298,0.00245723039869052,0.00246932435774101,0.00249787827301883,0.00253022056256888,0.00256723614047628,0.00266421072666282
0.000102445098982257,0.000156980788930499,0.000212669919019192,0.000268903630488099,0.000306444677708854,0.0004003634804929,0.000425701433073364,0.000518985065767474,0.000627548072225738,0.000667179963011684,0.000740520204069583,0.00088993101037694,0.000934754498123679,0.000964583175179766,0.00102995408868136,0.00107000151407533,0.00115740996334771,0.00129705477541042,0.00136570450699504,0.0014757721931921,0.00156077762607164,0.00161399679844895,0.00169732858473873,0.00170421424229108,0.0017746003681175,0.0018206477903011,0.0018416224875857,0.00188582063669841,0.00192140282643197,0.00195738924532858,0.00207979184231786,0.00209559991554674,0.00213181376952113,0.00215864615445851,0.00217644345766233,0.00221920705197295,0.00226588006473177,0.00228144236114312,0.00229859359975686,0.00229989982773679,0.00232716054823509,0.00238070972746375,0.00238500946903669,0.002412835532123,0.00241793899828999,0.0024354283983817,0.00245835416557574,0.00246648356077569,0.00250328973598798,0.00251929345363045,0.00253720943772533,0.00257886722188472,0.00260065927713029,0.00267937626307709,0.00270360523123377,0.00274259111797695,0.00275486781178456,0.00277115359868886,0.00278913262866287,0.00280736908452967,0.00283426983695043,0.00284779885359715,0.00286283726486147,0.00289602009958007,0.00291648016176817,0.00293790334557411,0.00298697711215879,0.00300082276633909,0.00303393849445403,0.00307952725971199,0.00311748027513098,0.00321992537411323
0.000103436589295487,0.000208098926222163,0.000264893789605347,0.000365840323763663,0.000405881331512162,0.000499831711935934,0.000556489569575429,0.000650726535002189,0.000774610268767427,0.000818522055179992,0.000892627818248115,0.00105169061062669,0.00112006456179508,0.00116662717312125,0.00123213133272982,0.00128022616705261,0.00137826688543749,0.00151917819079576,0.00159221127398031,0.00170706905208074,0.00179412755518337,0.00184801466671498,0.00193940742738945,0.00194685425670061,0.00205536251308628,0.00210198132206836,0.00212326016432885,0.00220773075220079,0.00224360526163905,0.00228144152802805,0.00241812924604771,0.00243399735761708,0.00248269458947409,0.00250967306046521,0.00252854470878891,0.00257279311314124,0.00261965500803048,0.00263554248302718,0.00265320546512815,0.00266079593841508,0.00268968914908423,0.0027465985180641,0.00275201568901456,0.00278196100111053,0.00279383054736413,0.00281945195058589,0.00284443540110458,0.00285368162917977,0.00289126135628726,0.00291249640835109,0.00293898942569114,0.00298070244606128,0.00302500987845785,0.00311843570402032,0.00317526189416733,0.00321985923262841,0.00325662038538129,0.00327595592068233,0.00330645762236296,0.00332654098686112,0.00335636970318486,0.00337186449705081,0.00339168688654585,0.00342929607278626,0.00345078538728807,0.00347682041887707,0.00353341710698707,0.0035501541811664,0.00360747279403568,0.00365328441235099,0.00371858852853481,0.00382202511783029
0.000105960005157347,0.000236452521652478,0.000293597533860871,0.000437176940043812,0.000477301108152042,0.000595327046338707,0.000657113026406646,0.000762574155696381,0.000922387957397265,0.0009663715505225,0.00104608451432949,0.00124822765134708,0.00133302707448964,0.00137959425154404,0.00144763185938604,0.00150900801813282,0.00160870728097655,0.00180627376247722,0.00189348300647155,0.00203190572146976,0.00211927235548849,0.00219054044203684,0.00229417866601959,0.00230269059378538,0.00242212582012727,0.00247577318981278,0.00249706795292449,0.00258169648020161,0.00262816282682684,0.00266683656809046,0.00284168175226223,0.00286291335695447,0.0029116226270135,0.00293919786637586,0.00296713457521775,0.003012730820094,0.00306659938657509,0.00308289458321276,0.00310056539107813,0.00311003997533003,0.00313974505190154,0.00320385393616113,0.00321030798327516,0.00324236220285575,0.00325428869938162,0.00328450076043505,0.00331317034792593,0.00332510002446628,0.00337532837603901,0.00339835190163382,0.0034366884164917,0.00348141389406102,0.00353132646831904,0.00362704718005029,0.0036865120291166,0.00373156059316818,0.00377682914021832,0.00379691129176533,0.00383238403731268,0.00385749754725982,0.00389391090727192,0.00391008343672725,0.00393645363436706,0.00398349379617286,0.00400676724978512,0.00403938327040764,0.00410569441585369,0.00412528666849647,0.004198659014976,0.00424534278908131,0.00432357798320505,0.00442953798836239
0.000113969086197448,0.000257066141106925,0.000338153756092264,0.000505003608945335,0.000553262050619047,0.000672524879850514,0.000738831576946539,0.000848880540081965,0.001013807449709,0.00106026734085129,0.00114577852829992,0.001354253306186,0.00144212511837656,0.00148871974612387,0.00156973620108645,0.001634156139671,0.00176990599184216,0.00196789919757021,0.00205543239989708,0.00219393481551353,0.00230201013953224,0.0023734447075425,0.00249101658602085,0.00250046895084902,0.00263998392586068,0.00269410338616424,0.00272019469427267,0.00281314130956933,0.00285978299639077,0.00290321770596976,0.00308746876153635,0.00311040358342019,0.00315912576444536,0.00319009452206085,0.00321895512662288,0.00326856171239738,0.00332354411008495,0.00334719014732256,0.00336486260739395,0.00337464115204799,0.00340787785289628,0.00347618884758548,0.00348381115834921,0.00351910638016643,0.00353255545718036,0.00356764256572292,0.00360177192126321,0.00361370255473567,0.0036639711545457,0.00369183844214907,0.00373311966394036,0.00379686607529912,0.00385288027417546,0.0039739150477764,0.00404347287129983,0.00411018884397507,0.0041704240715033,0.00419269242324219,0.00423003179070565,0.00425582581162701,0.0042924372529907,0.00430921587057518,0.00433562287673248,0.00438339552563072,0.00440713205360044,0.00443977300015778,0.00450889657605478,0.004531332584887,0.00460708650836533,0.00465971237649642,0.00473838203914284,0.00485235112534028
0.000127488743111169,0.000271733800663323,0.000377508404100957,0.000544426447157874,0.000619213371224016,0.000748708198320247,0.00082162475351062,0.000935118927327871,0.00110291007455601,0.00115569528650991,0.00124489124673049,0.00145574694012394,0.00154760633598318,0.00160130448688542,0.00168982289715608,0.00175618922085937,0.00189432521052693,0.00209233520121564,0.00218405660738128,0.00232874637303631,0.00243697584156436,0.00251178608679296,0.00264638881809584,0.00265587079956306,0.00279710657247775,0.00285226838530107,0.00287877645115595,0.00297726833838038,0.00302407492556798,0.00307129807770403,0.00325580323321722,0.00328260608828595,0.00333147583477324,0.00337084732628425,0.00340009684625879,0.00345001050745966,0.00350996175326753,0.0035336079320276,0.00355638628575461,0.0035674875009467,0.00360175501717218,0.00367087750601358,0.00367855438888529,0.00371426041625156,0.00372890501002326,0.0037640092748805,0.00379959930229419,0.00381527804619881,0.00386734195683247,0.0039021553310191,0.00394728971273454,0.00401641167328481,0.00407968274769926,0.00420071780979267,0.00427996085043142,0.00434972256232158,0.00441227054401911,0.00444274491419636,0.0044814624193661,0.0045094617589321,0.00454882915046639,0.00457013566918214,0.0045976647152417,0.0046480013910212,0.00467457698814621,0.00470929845042838,0.00478358083675449,0.00481106724156156,0.00489523907562574,0.00495665985067663,0.00503775590033155,0.00516524464344272
